,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
345,NicolasLussich,Periodista de Radio CARVE Conductor de @InformaCarve850. De 6.00 a 9.00 hs. Columnista de @subrayado @canal10Uruguay y @elpaisuy - Ingeniero Agrónomo - MBA,Montevideo - Uruguay,10,6,525,31603,26835,"CORONAVIRUS - DATOS AL 07/05: 
Hay 11 personas más que tienen o tuvieron el virus (de 673 a 684). Recuperados 492.… https://t.co/on7uvo4GPG",[],2020-05-07 23:59:58
346,EUSTAQUIODOSANT,"HIjo de Dios ,disfruto de la montaña y siempre en busca de la felicidad","Miami, FL",0,0,4713,1757,201181,"¡NO LOS OLVIDEMOS!
Exigimos la liberación para todos los Presos Políticos civiles y militares, expuestos al peligro… https://t.co/QjnSSqINxU",[],2020-05-07 23:59:58
347,TheReaIRobG,"loveable loser, super model, super ugly



@mrs_mentaI_case is my wife (RL)
@miz_mental_case is my side peice","New York City, Florida ",0,0,2150,2664,28907,"Typed in “Corona is one big fucking cock blocker” and Twitter prompted with “Know the facts”.

Um...my severe lack… https://t.co/I4NMbSFc5c",[],2020-05-07 23:59:58
348,s_e_cortese,,en el mejor,0,0,508,79,1438,"Hoy 20Hs M1 en @C5N La Justicia Investiga a Milei, Boggiano y otros por instigar romper la Cuarentena. Las delirant… https://t.co/eUDrfMqRy6",[],2020-05-07 23:59:58
349,eiramalrak_,Ser humano encabronado con su propia especie; cantante de ducha; protagonista de mi vida (ni modo); ladrona de oxigeno y mucho más,P FKN R 🇵🇷,0,0,223,221,38653,"Costco de Hato Tejas, los viejos peliando por quien entra primero.... Dios me perdone pero merecen el Covid-19 😡😤 https://t.co/WKvZzvqtCm",[],2020-05-07 23:59:58
350,Astraea_Styx,Britt. 31. She/her-Animal nut-vegetarian-activist-film/art lover-pansexual-demiromantic-atheist-aspiring author/director. NSFW happens. Banner @_akreon_.,"New Jersey, USA",0,0,455,1177,694365,"NEW: Plandemic, a video that looks professionally produced but pushes dangerous false information about the coronav… https://t.co/16Kh5idR9u",[],2020-05-07 23:59:58
351,notasheepyet,Calling out LGBT activists bullying. Advocate 4 children's rights 2 both biological parents. 'Gender fluidity' & pronouns unscientific theory! Gab is @CarolineO,Victoria Australia,2,0,287,496,41148,It’s clear that the PM is working hard..up in the middle of the night to take international conference call re Oz b… https://t.co/RpNn6O2XVy,[],2020-05-07 23:59:58
352,darielcalero,"mina sako arigato k-k-k-kawai. ingeniero ambiental y enólogo, todavía ninguno pero ya verás hdtp. we stan Katy Perry",SMILE,0,0,889,836,80154,"Muy difícil estar lidiando con la situación política del país con el cachimbo de fanáticos ignorantes,  y aún con e… https://t.co/AGDtn3vnZR",[],2020-05-07 23:59:58
353,sonia_soniabg9,,"Islas Canarias, España",0,0,134,41,1731,"❗️🇪🇸 Trabajo, firme ante la patronal: PROHIBIDO despedir este año en las empresas acogidas a un Erte #COVID19… https://t.co/8P71vaJ2Ci",['COVID19'],2020-05-07 23:59:58
354,marymar45191288,"Mother and an entrepreneur
I love God, Family and Humanity","Lagos, Nigeria",0,0,224,22,510,"US has recorded more than 70,000 deaths from Coronavirus.

Let that sink in - and a significant proportion of those… https://t.co/UfN8CfNNsz",[],2020-05-07 23:59:58
355,BulliTH_,Wortspieler - Kopf und Herz sind bei mir im Dreiklang - NO AUTOFOLLOWBACK,Geburtsort: Einen a.d. Waffel,0,0,400,1758,173262,Coronavirus und die Wirtschaft: Mehrheit der Deutschen lehnt Autoprämie laut Umfrage ab https://t.co/EXYYOe6FOi,[],2020-05-07 23:59:58
356,MynorSandoval08,Periodista Deportivo 🇬🇹 y Community Manager de @ESPN_GT El Líder Mundial en Deportes,Guatemala,0,0,633,4000,8340,"😷 El Ministerio de Salud envío el “Protocolo Covid-19 para la Liga Nacional"" ⚽

👀 Aquí las medidas que deberán cump… https://t.co/HSd7WP91Jt",[],2020-05-07 23:59:58
357,TweetyBlossom,I am 48 married with 4 children and five granddaughters. I live in Colorado but am originally from Kansas.,Colorado,0,0,1659,713,31102,Missouri nurse who raised concerns about lack of protective gear dies of coronavirus a week before her retirement https://t.co/OgOHGrGYr2,[],2020-05-07 23:59:58
358,AdultnamedRob,"Just existing

PSN: RobTilInfinity
SW-1375-9375-9798",Glass City,0,0,191,477,361366,One of our own: A member of @NYKCityDancers Tara Rappleyea is an ICU nurse serving on the frontlines of the Coronav… https://t.co/K0PYq5eDbM,[],2020-05-07 23:59:58
359,ShakibRab,Intern Journalist at Awaaz Times,,0,0,221,23,266,"भारतीय मुस्लिम को हमेशा से फंसाया और बदनाम किया जाता है जिसे दुनिया जानती है, प्रत्येक दिन देश के कई क्षेत्रो मे मु… https://t.co/bGFm7ToLIR",[],2020-05-07 23:59:58
360,Pintsofireland,Guinness advice based upon experience. everybody has their own opinion and I respect that,"Dublin City, Ireland",0,0,237,104,1271,@ItsMrMurray2u @Independent_ie #corona not carona,['corona'],2020-05-07 23:59:58
361,asier702,🇪🇸🇪🇸,"Tordesillas, España",0,0,53,29,85,"Bueno al final el disco se va a llamar: 
Coronavirus la concha biende tu prima",[],2020-05-07 23:59:58
362,sathcic,"Budite na strani istine, i ako ste sami ...","Seattle, WA",0,0,96,23,457,"DW (English): Vitamins are essential in the fight against COVID-19.
https://t.co/OzZTe6wZzn

via @GoogleNews",[],2020-05-07 23:59:58
363,gxbrielffc,@Cristiano 🐐👑 // @L7nnon1 🚀,Rio de Janeiro,0,0,883,907,25170,"O Fluminense lamenta a morte da atriz e radialista Daisy Lúcidi. Tricolor de coração, Daisy nos deixou na madrugada… https://t.co/cdPQc3e1hi",[],2020-05-07 23:59:58
364,LaiyouINg1,All lives matter! Educated woman of California (SF/CHICO/FRESNOSTATE UNIV) MOTHER 🌍🌎🌏 EARTH RESPECTING AND PROTECTING STATE!✊RESISTING THE FASCIST REGIME✊✌,CALIFORNIA,0,0,2255,1563,243494,"No, @realDonaldTrump - We make ourselves look bad by allowing you to remain in office.

IT HAD TO BE SAID

Trump: '… https://t.co/82oaCT09ak",[],2020-05-07 23:59:58
365,fresh_syu,"成人済み。
RT多数ジャンル雑多、ご注意ください。とり飼い、とり吸い、とりのしもべ。たまに絵を投げる。
MCU科学組が主食。 もじゃもじゃのおじさんとまつげのおじさんはとてもかわいい。
最近えふごの美女おじさんもおいしい。",ぬまのそこ,0,0,75,100,89758,"New York's Joe Doucet has designed a less ""uncomfortable and awkward"" face shield to protect against coronavirus.… https://t.co/agDdaVV5Pw",[],2020-05-07 23:59:58
366,TheDreamyGirl02,"Jesus me chamou pelo nome.
Quem não ama não conhece a Deus, porque Deus é amor. - 1 João 4:8","Votorantim, Brasil",0,0,148,237,21817,"E eu que tô querendo ir trabalhar em um mercado também pq A MINHA FAMÍLIA PRECISA COMER E O AUXILIO NAO SAI
EU VOU… https://t.co/pZ1mh6jR6O",[],2020-05-07 23:59:58
367,Vincenzo24d,"ragazzo, cittadino e amante della politica. 
Sii il cambiamento che vuoi vedere nel mondo” ",Italia,0,0,23,38,2393,"Coronavirus, Palazzo Chigi: “Governo e maggioranza chiamati a responsabilità” https://t.co/t1JC4M2rCa",[],2020-05-07 23:59:58
368,rafaelaarcl,Foco&fé,Brasil,0,0,1126,458,26087,"Rodízio radical de carros? Que tal um absurdo por outro? Se não dá para exterminar o coronavírus, que ele, sim, faç… https://t.co/rcYS44LchD",[],2020-05-07 23:59:58
369,Marisa49088594,Jubilada,,0,0,227,1034,174109,Estudi d'un pacient de Covid19 que va pujar a un autobús sense mascareta mostra com va infectar fins a 13 passatger… https://t.co/B01pN4HTuU,[],2020-05-07 23:59:58
370,DattiAdamz,"Old Account has been suspended😥.
Quand le monde est sombre regarde les étoiles⭐⭐⭐⭐
SC👻:Adamzdatti
IG📷: adamz_datti","Lagos, Nigeria",0,0,332,338,10622,"Corona patients      Corona patients
in other countries.   in Nigeria. 

😂😂💔 https://t.co/2T6iCGilGj",[],2020-05-07 23:59:58
371,guiaglobal,Informativo Digital,Brazil,0,0,84,505,1242,Dois empregados de Mcdonald’s são baleados por impedir aos clientes comer no local devido ao coronavirus -… https://t.co/ouYM4ZThXi,[],2020-05-07 23:59:58
372,JulieCuninghame,"There are no answers, only more questions.

Getting angrier by the day #MustbeaMarxist #GTTO#BooforBoris",Wickham Market,0,0,4997,3398,269036,@Peston And why is we have to look to Reuters excellent report on Care Homes and this piece here in The New Yorker… https://t.co/cMFKptBqtD,[],2020-05-07 23:59:58
373,Agent99XXX,#ChicagoBears #NetNeutrality #activist #Israel #nojusticenopeace #socialjustice  #Zionist #ChicagoJew  w/eclectic mix of tweets. Welcome to my world.  :-),USA,0,0,607,809,107927,San Francisco COVID-19 testing reveals stark burden on the poor and marginalized https://t.co/ZZYQ3LD21Z,[],2020-05-07 23:59:57
374,getliquidized,Graphic Design,,0,0,2624,883,163899,"#FLYNN Transcript AG Barr exclusive INTV @CBSNews “It was an easy decision, yes. I think- easy because- once I saw… https://t.co/3GHhy6E9hY",['FLYNN'],2020-05-07 23:59:57
375,Demo0344,#PENSIONADMINISTRATOR ~ #DIGITALMARKETING,"Lagos, Nigeria",0,0,366,307,5073,Any job you can’t pull off remotely may be dead already to the post Coronavirus economy. This is yet another opport… https://t.co/WUXT9UKOXf,[],2020-05-07 23:59:57
376,cooljim198,"Proud Member Of The Resistance!  
#Resist #TheResistance #NotMyPresident #ClimateChange #TrumpVirus #BunkerBoy #DerelictionOfDuty","New York, NY",9,8,36497,38047,83955,Armed activists escort black lawmaker to Michigan's Capitol after coronavirus protest attended by white supremacists https://t.co/zdLJbEalEn,[],2020-05-07 23:59:57
377,KHasso1,,,0,0,277,53,5949,"Failure after failure in tackling Coronavirus has already cost far too many lives.

Lockdown must only end when it'… https://t.co/XqNCiKdnFK",[],2020-05-07 23:59:57
378,chelsea1935,"Springfield,Vermont.Retired US Army, MSG.Austin Peay State U , Clarksville TN.Conservative.1968 TET Survivor. Vietnam VET! 1968-69-70-71-72.","Vermont, USA",0,0,4817,3801,171614,"Throwing Texans in jail whose biz's shut down through no fault of their own is wrong.

I am eliminating jail for vi… https://t.co/3iFGtoIbGr",[],2020-05-07 23:59:57
379,Farzanahmad07,,"Mumbai, India",0,0,71,12,207,"Most heartbreaking story you will read on the internet today. In the anti Muslim carnage in Delhi, her father was b… https://t.co/D4DB4nHTZS",[],2020-05-07 23:59:57
380,azam0710,,"West Des Moines, Iowa ",0,0,1740,573,42910,"El baile de la muerte. 

Cartón en @Milenio #Covid_19 #losnegrosdelataud https://t.co/5vvWwuW6NN","['Covid_19', 'losnegrosdelataud']",2020-05-07 23:59:57
381,JacoQ94,,,0,0,189,33,20,48 anys. Sense patologies prèvies. No contactes de risc. Confinat. Sortides al carrer els darrers dies. Ingrés UCI… https://t.co/f1X2Abf9zo,[],2020-05-07 23:59:57
382,egarciurena,"Ex-a-Tec, Defensor de nuestro México.
#LigadeGuerreros",Neverland,0,0,3211,1676,54083,"No le crea a @HLGatell.

La curva de contagios no se ha aplanado, ni se aplanará en el corto plazo.

México es ya,… https://t.co/GUzuxTlsDQ",[],2020-05-07 23:59:57
383,RGFEPMAGA,"God, News, Politics",Mo,0,0,3450,1568,151224,"Let Bill Gates take care of the rest of the world. We can provide resources and assets that we agree with. 

https://t.co/G2ppoCUUxb",[],2020-05-07 23:59:57
384,Pjgalanma,"Defensor de la razón utópica: La utopía está en el horizonte. Camino dos pasos, ella se aleja otros dos. Entonces, ¿para qué sirve? Sirve para caminar(F. Birri)","Cáceres, Extremadura-España",0,0,2464,1053,6531,"Respuestas COLECTIVAS y SOSTENIBLES a los periodos de coronavirus: cómo organizar la escuela que viene porque, verd… https://t.co/OQOL6iH9lN",[],2020-05-07 23:59:57
385,ThePMSAvenger,,,0,0,228,45,10729,"So let me get this straight: Michael Flynn is getting zero jail time for lying to the FBI, undermining prosecutors,… https://t.co/ysFimXFCgz",[],2020-05-07 23:59:57
386,lee_grubbs,"Director, Army's Mad Scientist Program. Subjects of Interest: National Security, Technology, Intelligence, College Admission, & Great Food. RT not endorsement.","Virginia, USA",0,0,264,665,16253,"“The Convergence"" – Future of Bio-Security with Dr. Giordano | Mad Scientist Laboratory https://t.co/1gw7AlcTxp",[],2020-05-07 23:59:57
387,Fenpruss,Confederación Nacional de Profesionales Universitarios de los Servicios de Salud de Chile. Luchando por nuestros derechos y una salud pública digna.,Santiago de Chile,1,1,1431,9434,15750,"#Covid_19 🔴 EN VIVO: ""No podemos permitir volver a la 'normalidad' exponiendo a la población y a los funcionarios d… https://t.co/GtNOyhmp4A",['Covid_19'],2020-05-07 23:59:57
388,HildaWorm47,🐬,México,0,0,1849,1573,75994,México: segundo lugar global por nuevas muertes de Covid-19 • Forbes México https://t.co/5H2xnGvmTH,[],2020-05-07 23:59:57
389,LaFranPlazaV,"Orgullosa Sanfelina/Abogada/Liberal/
Candidata a la Constituyente por el distrito 4 - Atacama/@evopoli",,0,0,414,872,4499,"📢ATENCIÓN‼

Mañana viernes 8 de mayo, a las 11:10 hrs, nuestra Seremi de Gobierno,@LaFranPlazaV , junto al Gobernad… https://t.co/bb7PPICGje",[],2020-05-07 23:59:57
390,sfastlicht,,,1,0,611,5339,17163,Continental contagion - Africa is woefully ill-equipped to cope with covid-19 | Middle East &amp; Africa | The Economist https://t.co/aP9RxKNBe9,[],2020-05-07 23:59:57
391,Rebotaran,POLITICAL STRATEGIST,Ubicación: MOSSAD,0,0,1121,5901,57505,"#Alerta 🇻🇪 | @eduardogalindop, director del portal @senderosdeapure, estuvo detenido arbitrariamente por 19 días tr… https://t.co/lRhH6PdXr4",['Alerta'],2020-05-07 23:59:57
392,ebonyabsolutely,"ENFP  OG millennial  Grassroots fundraiser  Just a teacher
@UCONN  
@bitchmedia+@heartLAdems+@ProChoiceCA+@Being_Alive_LA","Long Beach, CA",0,0,5005,2240,135653,"Last month, right here, in America, 40% of households with children under 12 did not have enough food. 

In 20%, th… https://t.co/MYl0dD4kPb",[],2020-05-07 23:59:57
393,hemeterio1971,X,"Toronto, Ontario",0,0,502,239,48973,"#ATENÇÃO

Família de ex-empregado da JBS na Filadélfia falecido por conta de COVID-19 meteu um processo nas costas… https://t.co/7Gk5kIeMJQ",['ATENÇÃO'],2020-05-07 23:59:57
394,starlegacyfdn,"Dedicated to Stillbirth Awareness,Research, Education, Advocacy, Prevention & Family Support",Nationwide,0,0,1951,1320,1812,"Pregnant or given birth in 2020? Or had a pregnancy loss (miscarriage, stillbirth, neonatal/infant death any time i… https://t.co/nZW6p9OSse",[],2020-05-07 23:59:57
395,CalgaryAndrea,,"Calgary, Alberta",0,0,201,83,603,"Geoffrey Boddy and Kaila Eadie examine Canadian, American and British jurisprudence regarding the issue of causatio… https://t.co/1FQ9m8NrP9",[],2020-05-07 23:59:57
396,avengingmomgel,"Mom, parent advocate, treatment researcher, & progressive activist. This is a personal account & all opinions are my own.",,0,0,2410,1810,119739,"Someone close to the President tested positive for COVID-19, so Trump was tested.

This is why it’s vital to observ… https://t.co/SOqzR2mlxn",[],2020-05-07 23:59:57
397,BrioBiruPlatDe,"Terkadang jadi Pelupa*Kasep sih Heunteu,tp Seueur nu Reusep :D
suami dari @tien_irene  & Ayahnya @creamccaramel",Selatannya Bandung ,0,0,1048,1525,43399,"@ryan_nus Mz Yuy makasih yah, udah mau capek dan di repotin.

Semoga, stelah Corona usai bisa foto sepeti ini denga… https://t.co/zx1kvU8gkk",[],2020-05-07 23:59:57
398,abc13houston,ABC13 is Houston's news leader. Your number one source for breaking news 24 hours a day/7 days a week.,"Houston, TX",15,3,3070,797264,416485,Governor eliminates jail time for violating COVID-19 orders after Dallas salon owner's sentence… https://t.co/4ahJB0IUyW,[],2020-05-07 23:59:57
399,DanielFriesen,"Irreverent humor and attempted amplification. Organizer, Audio Engineer, Bike Stuff, He/They",Treaty 1 Territory,0,0,369,523,25222,"Just a reminder that our e-petition demanding a cancellation of rent, mortgages &amp; utilities during the COVID-19 pan… https://t.co/mXSzgYmHq4",[],2020-05-07 23:59:57
400,adriellixo,• não é uma conta de fã mas comento das coisas que sou fã aqui tbm • {ela/dela} • INFP •,"ali ó, não olha pra trás",5,0,1407,787,17729,PAREM DE TER CORONA VIRUS É SERIO PRECISO DO MEU DATE,[],2020-05-09 23:59:59
401,Kristin19721,"Jersey girl; animal lover, rescuer & advocate; friend to the environment; enjoys good tunes,intriguing reads,delicious eats, authentic ppl, peaceful vibes.✌💚🌎",The Garden State,0,0,4988,843,13468,"Watch ""COVID-19 Doc Responds to Georgia Gov.'s Decision to Reopen Economy | NowThis"" on YouTube https://t.co/RNIk9u1YQt",[],2020-05-09 23:59:59
402,ghcsupclerk19,,,0,0,514,42,47346,"""Donald Trump has long claimed he is 'modern-day presidential.' I'd prefer him to be just presidential. And he's go… https://t.co/FtavShOkjL",[],2020-05-09 23:59:59
403,ExperisCanada,"Connecting the ambitions of business with the potential of people, Experis Canada accelerates business and career success in IT, Finance, and Engineering.","Toronto, Ontario",0,0,185,173,927,Protect yourself from #coronavirus #phishing scams. Scammers posing as legitimate businesses and charities have cos… https://t.co/yYR66LQwLQ,"['coronavirus', 'phishing']",2020-05-09 23:59:59
