,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
1200,paxfinancialgrp,"Cofounder and CEO of PAX Financial Group, LLC. Retirement is More Than Just Your Investments","San Antonio, TX",0,0,4398,3704,6981,"A Comprehensive Financial Planning Checklist for the New Coronavirus Environment

https://t.co/u2PpB3SEMl… https://t.co/l4nkfPwZEn",[],2020-06-25 23:59:59
1201,iOptimizeRealty,"Tenant Representation, Economic Development, Strategic Advisory, Commercial Real Estate Optimization & Space Disposition #CRE #TenantRep, #Office #Warehouse","Commack, NY",0,0,2933,2241,64440,"Could Coronavirus Trigger Force Majeure Contract Breaks? #CRE #COVID-19 #TenantTips   
https://t.co/NydePidJYi","['CRE', 'COVID', 'TenantTips']",2020-06-25 23:59:59
1202,jusenyah,21 🪴| TPWK 💚 | She/Her,,0,0,74,62,25238,Racism and Covid-19 aren’t going away just because you’re tired of hearing about them.,[],2020-06-25 23:59:59
1203,KellyServicesMX,"Kelly es líder mundial en la industria de RH, ofrecemos a las empresas soluciones en Capital Humano Flexible, Selección de talento, Headhunting, PPO, BPS, RPO.",México,0,0,4710,4775,6060,"Debido al COVID-19, muchas empresas han pedido a sus colaboradores que trabajen desde casa. En Kelly® te damos algu… https://t.co/tbF6aW65ss",[],2020-06-25 23:59:59
1204,puptoth,Liberal mathematician. Cat lover. #VoteBlue #Resist #BLM #BidenHarris2020 #MasksOnOhio,"Ohio, USA",0,0,1339,944,51592,"The coronavirus surge is real, and it's everywhere https://t.co/3a1ars2nno",[],2020-06-25 23:59:59
1205,ismokecartnite,"Yeah, I be fuckin' bitches. Yep.",,0,0,29,0,627,i just literally saw a CIA agent recharging a bird out side how are you guys telling me this corona virus is real,[],2020-06-25 23:59:59
1206,tartanarse,Unionism isn't manly. Monarchism isn't normal. Unfollow me if you like cricket or know anyone with a straw hat. Pronouns: Arse/Arsehole. Brian.,,1,0,1302,2228,82183,@BorisJohnson I hope they’re all British. Those ethnic ones keep dying on us. We need patriotic ones that survive C… https://t.co/TjwFwCQX80,[],2020-06-25 23:59:59
1207,lchiri30,"Dios es mi pastor y todo esta bien!
Estoy sano, soy feliz, soy prospero, mi familia esta bien y saludable. La tierra esta sana y próspera y mi país también",El mundo,0,0,1147,901,97675,El fármaco Areplivir contra el Covid-19 recibe la aprobación del Ministerio de Salud de Rusia… https://t.co/aCkk8JqzVw,[],2020-06-25 23:59:59
1208,Jess49504626,"Política, verdad, solidaridad. Je ne suis pas neutre!",,0,0,1175,591,246094,🔎 @Minsa_Peru explica detalles del acuerdo entre Gobierno y clínicas privadas. https://t.co/A6AG3sGlNV https://t.co/mXjr3Ivb9q,[],2020-06-25 23:59:59
1209,DavidDeWayneHu2,,"Oregon, USA",0,0,168,33,15940,Studies show highest infections and mortality in areas where Sean Hannity has his biggest audiences https://t.co/mau6LzmSac,[],2020-06-25 23:59:59
1210,TrinidadLoaiza,,"Pachuca, Hidalgo",0,0,598,134,3557,Reitero que no escatimaremos acciones ni recursos para salir adelante de este gran reto que vive Hidalgo y todo Méx… https://t.co/Rciu31aFfE,[],2020-06-25 23:59:59
1211,agonisti,Clinical Pharmacist.Views=My own. You gotta have Heart.Lets Go Hawks!OK Blue Jays!Love Rules! May kind Angels & Bodhisattvas watch over us Everywhere & Always.,Kaua'i In Spirit & No Bots,0,0,1008,121,108417,Although the *actual* number of #coronavirus cases is likely closer to 25 million (~10 times the ~2.5 million confi… https://t.co/UNrEN1XC1M,['coronavirus'],2020-06-25 23:59:59
1212,LavinioJose,"homem, casado, diretor hospital","Campinas, Brasil",0,0,38,20,13552,Einstein proíbe que médicos indiquem cloroquina a pacientes com covid-19 https://t.co/LaGuAQDuLk,[],2020-06-25 23:59:59
1213,CubacooperaveG,,"Guárico, Venezuela",0,0,2519,2068,13689,"El esfuerzo en la vacuna contra el #coronavirus debería aplicarse en otras, como la del #paludismo ➡️… https://t.co/o1kbI5Q1xp","['coronavirus', 'paludismo']",2020-06-25 23:59:59
1214,skift,"Breaking news, insights and trends for executives across all sectors of travel through reporting, research, conferences and marketing services.","New York City, NY",3,2,2546,86511,92675,Would You Sign a Liability Waiver to Attend an Event? https://t.co/33X5o3ydtS,[],2020-06-25 23:59:59
1215,n1fan4life,"King was top tier as a kid. still is. suffered from racism myself. My father loved X. I wasnt sure why. R.i.p. https://t.co/wAkYcCse73, I love X. Kings Words speak truth.",Los Angeles,0,0,4229,1364,63549,"Mexican finance minister gets coronavirus, bringing infection close to president https://t.co/uqXXhedihW https://t.co/BHb03Z7rPZ",[],2020-06-25 23:59:59
1216,Broberts5450827,"vet, pro vaxer, Patriot without a lapel pin or long tie.",United States,0,0,19,2,2398,GOP Sens. Cornyn and Cruz say they don't understand why federal funds are being pulled from coronavirus testing sit… https://t.co/9a5QK1fDun,[],2020-06-25 23:59:59
1217,MagaImpeachTru6,I love America and want to see it restored to a beacon of inspiration for the world.  MAGA by impeaching and removing Donald J Trump from office.,,0,0,4052,1362,2631,Research exposes how right-wing media misled viewers about the coronavirus. I see a class action lawsuit in the mak… https://t.co/SZBzi02ldm,[],2020-06-25 23:59:59
1218,Quintan4jose,bla bla bla.... dejen me en paz!!!,Ecuador,0,0,820,412,8564,"#VIDEO | #Distancia2, es la herramienta digital que sirve para alertar a la población y a las autoridades sobre las… https://t.co/mR5RJhkJh9","['VIDEO', 'Distancia2']",2020-06-25 23:59:59
1219,LUIS9083,DESEMPLEADO,Desde cualquier lugar del pais,0,0,917,567,20389,"@Tweet1A No, sí el coronavirus fuera una persona, sería @IvanDuque, no se sabe de dónde llegó pero llegó ha hacer d… https://t.co/dfmDbTLnuc",[],2020-06-25 23:59:59
1220,lulgoonbabeyy,mom of 2 | 💍,"Modesto, CA",0,0,761,737,81490,*Positive case for Covid-19 at Wendy’s on Hatch rd. Just got the call today from my boss that one of our employees has it*,[],2020-06-25 23:59:59
1221,FehrleLiane,I’m not that special. I love to take my life one day at a time. I like listening to others and tell people exactly what I feel about things. I love to travel.,,0,0,125,21,1610,@WhiteHouse He goes to these places for a political reasons. He should go to a hospital that is hurting for help an… https://t.co/SOsA3rKZkO,[],2020-06-25 23:59:59
1222,CECUATLANTA,Consulado General del Ecuador en Atlanta,"Atlanta, Georgia",0,0,173,1964,6270,"1/2 #ObtenemosCooperación El viceministro de Relaciones Exteriores, @CristianEsp_Ec participa hoy en el acto de ent… https://t.co/EYNz3iKvcg",['ObtenemosCooperación'],2020-06-25 23:59:59
1223,clsonhosreais,Sou Representante Comercial de Vários Produtos Que Transformam Vidas... Sejam Bem Vindos !!!,"Apucarana, Brasil",1,1,128,169,3776,"Se Você Deseja Trabalhar em casa Gerando Rendas Diárias, Recomendo que Acesse a Bio Deste Perfil Para Saber mais...… https://t.co/STPcUTTTZu",[],2020-06-25 23:59:59
1224,SperryJoyce7,"If you don't like the road you're walking,start paving another one","Texas, USA",0,0,711,43,3859,"Florida is allegedly altering its COVID-19 data by 'slowly deleting deaths and cases,' according to a former employ… https://t.co/Th1v5Qw4dF",[],2020-06-25 23:59:59
1225,Sadulla17692807,özgürlük yolundan çıkmak değil dilediğin yoldan getmiktır🤟☝🤟,uzbekistan Türkiye ist,0,0,592,85,1371,Uzbekistan’s tourism news has even been picked up in Pakistan. I’ve been quoted but for some reason renamed 😂 https://t.co/ttVftd8CD1,[],2020-06-25 23:59:59
1226,rowanchats,Dad to 2 sons. Sports fanatic. Political junkie. trump opponent. Leaders Roundtable. UNC Chapel Hill.. Tar Heel in wahoo country.. unc/ uva basketball,United States,6,6,772,274,22350,@axios Unfortunately our country is already there.. the “ open the country “ push and misinformation concerning the… https://t.co/Z94FbA3Aer,[],2020-06-25 23:59:59
1227,soledadtarquini,"Hablo mucho. Licenciada. 
 #Noalmaltratoanimal
#AdoptaNoCompres","Córdoba, Argentina",1,0,880,9553,112500,@MARCELA11318306 Pero a mí no se me murió ningún familiar de coronavirus. 🤷‍♀️,[],2020-06-25 23:59:59
1228,CyberPlayGround,"► Laser Eyes Purveyor of Awesome info -- ""cite"" your source baby!",,0,0,2797,1477,79094,Women and girls MUST be critical in our #coronavirus response and recovery! https://t.co/0ICAh2Oizh,['coronavirus'],2020-06-25 23:59:59
1229,erinruberry,I still believe in love & kindness. This is mostly a Dolly Parton fan account. (Views my own.),"Washington, DC",0,0,690,18679,19044,Guess where I was today? Giving convalescent plasma to those #COVID patients in need. Thank you @RedCross. If you’v… https://t.co/sb1Fhr9FPp,['COVID'],2020-06-25 23:59:59
1230,Kaneosaurus,"🎙@FNXNetwork // 🎓#UWS // ⚽️#WLeague // 🖥#Linux // 🇦🇺#Strayan // Opinions are mine, get your own!",Get a warrant Peter Dutton,0,0,518,462,16527,"How the Virus Won in the US -- amazing story of how the #coronavirus spread. https://t.co/nBGSBgStm8
via… https://t.co/OKHhd1LeEc",['coronavirus'],2020-06-25 23:59:59
1231,catzmusic,,,0,0,511,159,90326,"“It is time to fundamentally change our national priorities,” @SenSanders said. His proposal would reduce Pentagon… https://t.co/FxuqRNAezP",[],2020-06-25 23:59:59
1232,DavidGr52957428,,,0,0,0,74,68080,"Coronavirus threatens democracy, prominent figures warn https://t.co/xJbpPy5qpY",[],2020-06-25 23:59:59
1233,inigoalfonso,"Es un maldición vivir tiempos interesantes. Radio pública sin complejos. De lunes a viernes, en @rne de 06h a 10h. Me puedes encontrar en inigo.alfonso@rtve.es",,0,0,3421,6668,5598,"El amor puede esperar... La Primera Ministra danesa aplaza su boda. Se casaba el 18 de julio, el día de la cumbre e… https://t.co/HB7UwJ2NGa",[],2020-06-25 23:59:59
1234,arenaco12,,,0,0,557,155,2634,"En un solo día, Atlántico registró 81 muertes por #COVID__19, vamos camino hacia una tragedia humanitaria.

Es el m… https://t.co/sljWAx1DBL",['COVID__19'],2020-06-25 23:59:58
1235,dove526u,"""If everyone is thinking alike, then no one is thinking""
                                                        Benjamin Franklin", USA,0,0,2003,1430,45660,Families of three workers at an Iowa meat plant who died of the coronavirus sued Tyson Foods and its top executives… https://t.co/qUUM5JF2PM,[],2020-06-25 23:59:58
1236,PattiLee11,"Married for 36yrs, one son","Pittsburgh, PA",0,0,489,101,19183,This crisis has left private equity firms drooling over struggling companies they can gobble up. Congress should pa… https://t.co/4gaXKdR0Oy,[],2020-06-25 23:59:58
1237,AmstrongBiring,"Advokat / Penulis Buku (5 buku sudah dipublikasikan, 7 buku belum dipublikasikan)",,0,0,4999,4263,96439,Fans Liverpool merayakan gelar juara Liga Inggris di Anfield. Suka cita mereka luapkan di tengah pandemi virus coro… https://t.co/LvtWE6y9ir,[],2020-06-25 23:59:58
1238,Jessica65864285,,,0,0,1507,311,123650,Universities &amp; colleges are forcing their athletes to make an impossible decision: risk contracting COVID-19 or giv… https://t.co/lcGG6WTskC,[],2020-06-25 23:59:58
1239,snarkylicious,"The US gov, kleptokakistocracy since 1/20/17.
Self-employed, views not same as employer.
buy me a kofi! http://ko-fi.com/gpmckenzie",Narnia,0,0,435,2702,238246,"Coronavirus infections in the United States may actually be 10 times higher than the current estimate, according to… https://t.co/0R97Gb0BbL",[],2020-06-25 23:59:58
1240,jeanneenabottle,RTs don't nec. = Endorsements,🇺🇲,0,0,3616,518,139137,"Editorial cartoon:
Covid-19 on the rise.
https://t.co/03q93pS9h4

More cartoons at:
https://t.co/cj4uWjoh19 https://t.co/EsD3Lq04WW",[],2020-06-25 23:59:58
1241,CARLITOSFT,ADMINISTRADOR BOLIVARIANO ORGULLOSO DE SER VENEZOLANO..,VENEZUELA,0,0,2414,1874,109902,Detienen a 5 venezolanos que usaron trochas para burlar medidas fronterizas contra el Covid-19 https://t.co/cljuZTd3qK vía @teleiguana,[],2020-06-25 23:59:58
1242,HostetterGmail,"Entrepreneur, mentor, leadership coach. Strongly supports military, 1st/2nd Amend; conservative; AF brat; 💯% MAGA✝️ followed by Tony Schaffer and @mitchellvii","Montgomery, AL",0,0,4058,3502,252327,What is Wrong with Old Joe? Biden Says Over 120 Million Americans Have Died From the Coronavirus (VIDEO)… https://t.co/Y4zQ2PHoup,[],2020-06-25 23:59:58
1243,Mas7479Mavis,,,0,0,28,4,4428,'A new pre-existing condition': Biden rips Trump's coronavirus response and Obamacare assault in fiery speech:… https://t.co/gfhchHIhoC,[],2020-06-25 23:59:58
1244,IJMich,"Cautiously optimistic, forward looking and solution oriented family law attorney. 
JHU & NEU alum
Philly by way of NYC/Baltimore/Boston
Make good trouble",,0,0,3422,169,1706,Arizona Coronavirus' cases are spiking. The mayor of Scottsdale has already mandated masks. &amp; THIS is a what a form… https://t.co/mnCGhFC7cg,[],2020-06-25 23:59:58
1245,tank1944,Conservative Christian.  #NRA  #Constitution #BackTheBlue,United States,0,0,265,98,11808,"🚨 MUST READ → New Jersey health department workers slam Governor Murphy's deadly nursing home policies:
 
“An unmit… https://t.co/AEbJgZhqRK",[],2020-06-25 23:59:58
1246,ArvindMishraIND,"Proud Indian|🚩Nationalist |Professional|Entrepreneur|Blogger|Political analyst| 
RT are not endorsement|  

🚩राम काजु कीन्हें बिनु मोहि कहाँ विश्राम🚩",India,0,0,1054,1510,60650,"दिल्ली को number 1 बनाने के बाद #MufflerMan का बड़ा आरोप। 😂

और @DrKumarVishwas आपके लिए एक कविता muffler मार के। 😂… https://t.co/b6KG3PPsQJ",['MufflerMan'],2020-06-25 23:59:58
1247,grellmary,"Ph.D, Sociology. she/her","Caribbean, California, CH",2,1,1340,1218,24093,"Hold up! Hold up! Have y’all watched this video? I’ve seen the other “underwear” clip. 
But, I mean this as unironi… https://t.co/3P4VYvWqLx",[],2020-06-25 23:59:58
1248,pmrtenom,,"Tenom, Sabah",0,0,783,299,6948,"[KENYATAAN MEDIA] SITUASI PENYAKIT COVID-19 NEGERI SABAH | 25 JUN 2020

Sumber: Pengarah Kesihatan Negeri Sabah… https://t.co/yhRLwltjIU",[],2020-06-25 23:59:58
1249,srondecker,Democrat/Casual Gamer/Uninteresting,"Ohio, USA",0,0,1807,191,19027,"Beto O’Rourke on Gov. Abbott: “He reopened the state very early on … for political purposes, and showing defiance o… https://t.co/S3eyehORw7",[],2020-06-25 23:59:58
1250,Lucho_Rami,"Fanático de Boca !!!! Pilarense, hermano de Javier.",,0,0,266,36,6805,#Sociedad Nueva York: 14 días de cuarentena para visitantes de estados con brotes de coronavirus https://t.co/yVaZ7RZ4ol,['Sociedad'],2020-06-25 23:59:58
1251,FlowersInc3,,,0,0,230,4,1208,"Anuncia Herrera que dio positivo a Covid-19. Aquí, hace dos días, sin cubrebocas, al lado de otros irresponsables q… https://t.co/Txj6sLo9dO",[],2020-06-25 23:59:58
1252,mteresafuentes1,Médico Internista-Intensivista UCV 🔬💊🇻🇪 Demócrata en espera de la restitución del estado de derecho en Venezuela. Defensora de los Derechos Animales 🐶🐱,"Caracas, Venezuela",0,0,479,282,29097,"OREMOS POR LOS ENFERMOS, especialmente por COVID-19, por sus familias, por los doctores, por el fin de la pandemia.… https://t.co/oRxYXymIUj",[],2020-06-25 23:59:58
1253,JoseLuizIN,"Rádio e TV/UFG. Empresário/Rádio Interativa, onde apresenta o Falando Sério e o Papo Cabeça. Presidente da AGORA, Associação Goiana de Rádios Comerciais","Goiânia, Brasil",0,0,1608,14843,77188,"Com casos do novo coronavírus batendo recordes nos EUA, amanhã a força-tarefa da Casa Branca contra a pandemia conc… https://t.co/NzsNLwfsRx",[],2020-06-25 23:59:58
1254,TraceyM39893770,,,0,0,95,9,5773,COVID-19 infections and hospitalizations are spiking across the country. 19.5 million Americans remain unemployed.… https://t.co/Nhw3C5ylPc,[],2020-06-25 23:59:58
1255,Helenisworking,"@CLESthinkdo policy and comms. Researching the intersections of bridging social capital, place, communities and the political economy. Views are mine all mine.","Manchester, England",1,0,418,476,1318,@EricKlinenberg @nyu_ipk @AAKnopf Congratulations! Any chance of you getting this out before I submit my master’s t… https://t.co/3DNdIxYJr4,[],2020-06-25 23:59:58
1256,onioore,"business manager, salesperson, public speaker & research scientist. (Icon Coast, High Propensity.)","Ibadan,Oyo State Nigeria",0,0,2029,454,1675,"Sympathisers  at Ajimobi's residence.

The former governor died on Thursday after battling Coronavirus-related symp… https://t.co/GWYMyNnEXS",[],2020-06-25 23:59:58
1257,Manuelmurillog6,"Abogado, ayuntamiento de Zapopan",,0,0,68,41,21911,"""Lo perdimos casi todo en semanas"": el CEO de @Airbnb señaló que la crisis en el turismo por #COVID19 destruyó la c… https://t.co/gDy24oQCCR",['COVID19'],2020-06-25 23:59:58
1258,fielconuquera,"Educadora Popular, bibliotecaria,  Conuquera, promotora de lectura, ecuménica, Revolucionaria Bolivariana Profundamente Chavista.",,0,0,748,588,8011,"Cumpliendo directrices del Ciudadano Gobernador @lafuerzadchavez,y bajo Instrucciones del Ciudadano Director Genera… https://t.co/7aSITV40oC",[],2020-06-25 23:59:58
1259,Jennyfang_bybee,,,0,0,295,6,5602,Kansas City may require face masks in public to limit spread of coronavirus https://t.co/X9rkbOz1Up,[],2020-06-25 23:59:58
1260,zfreyna,,,0,0,12,5,457,"Éste es el momento más importante para hacer pruebas, pues con el cambio de semáforo habrá más gente en las calles.… https://t.co/0UTzwmv6YQ",[],2020-06-25 23:59:58
1261,seroc2010,...be all you can be,,0,0,748,178,16222,"López-Gatell dice que sólo se le debe hacer la prueba de Covid-19 a quienes tienen síntomas. 

¿Y si quienes tienen… https://t.co/UJ6MO5mggq",[],2020-06-25 23:59:58
1262,RainysGirl92,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸Need an opinion? I got a few. Will respond in gifs. I apologize in advance for the typos. my bad.,Nevermind!,0,0,322,177,10829,https://t.co/ryFYfQaz1o,[],2020-06-25 23:59:58
1263,fauxbrit13,faux*brit*ish + love it!,"manchester, uk",0,0,1954,296,4727,Florida community meeting goes viral after residents link 'devil's' mask law to 'Deep State' https://t.co/cybLLiTu70,[],2020-06-25 23:59:58
1264,Anon_Luenen,,,0,0,114,35,2855,Google Releases Huge Trove of Data Tracking User Movements During COVID-19 Crisis https://t.co/5s3btxcuee,[],2020-06-25 23:59:58
1265,JeremyDelacruz,"Conservative Republican🇺🇸, Golf, NFL, MLB, NHL, Olympics, B.A. Abilene Christian University, EMBA UT Dallas, Jesus lives.✝️","McKinney, TX",0,0,2632,1374,12956,Apparently Joe Biden thinks there have been 120 Million Coronavirus Deaths https://t.co/nQkeHCqDHk,[],2020-06-25 23:59:58
1266,sweeper53,Keeping active and loving it. Not slowing down.,United States,0,0,2519,1867,379513,"BREAKING: Under the Fed's harsher Covid-19 scenarios for the economy, banks could rack up as much as $700 billion i… https://t.co/s2UT2mGuKf",[],2020-06-25 23:59:58
1267,AlvarezAlterna,,"Monte Grande , Buenos Aires , ",0,0,3157,1278,9975,"🇦🇷 | #Argentina: Ginés González García, el mismo ministro que hace unos meses aseguraba que el coronavirus no iba a… https://t.co/D3ydTs7hTq",['Argentina'],2020-06-25 23:59:58
1268,manyik99,,,0,0,3060,1851,56786,"The U.S. has had about 10 times more coronavirus cases than were captured by testing, according to new CDC estimate… https://t.co/yG0BPbJdw1",[],2020-06-25 23:59:58
1269,NTelevisa_com,"Noticias de México y el mundo, entrevistas, fotos, videos, reportajes, coberturas, blogs e información",Mexico City,9,1,79,3202408,722783,Autoridades de Salud dan información sobre los casos de Covid-19 en el país,[],2020-06-25 23:59:57
1270,MigdaliaCGF,,,0,0,209,130,42038,🇺🇸 EE.UU | Así entrenan los socialistas. Su sueño es sacar del Poder a @realDonaldTrump para seguir haciendo de las… https://t.co/yKaRGF5dI4,[],2020-06-25 23:59:57
1271,carolineeee_xo,ig: carolineeee_ox,"Connecticut, USA",0,0,833,449,14228,"Connecticut is one of only 4 states in the nation that are on track to contain COVID-19, according to a study by… https://t.co/knWbgjWwir",[],2020-06-25 23:59:57
1272,CUT_Bassel,Founder - CEO of @cut_esports | Analyst & Caster for @LeagueofLegends | http://twitch.tv/cut_lol http://instagram.com/cut_gaming Contact 📩bassel@cutesports.net,Denmark,0,0,432,983,393,شاركونا في دعم جهود الإغاثة الرامية لمكافحة فيروس كورونا حول العالم من خلال شراء مظاهر وألوان وحزم وغير ذلك من عناص… https://t.co/CHRIOPm6n5,[],2020-06-25 23:59:57
1273,JubalEHarshaw0,"Not sure what I'm doing here. Reader, not a writer, don't wanna be a writer, I'll read what you write! 
Political cartoons are the highest form of art.",Red state hell-VOTE-She/her ,0,0,4668,1792,125969,"It took the United States two months to reach 13,000 Coronavirus cases.

Texas, Arizona, and Florida combined for that many new cases TODAY.",[],2020-06-25 23:59:57
1274,ShyamalYogi7,Fakiragram /kokrajhar /Assam,,0,0,39,143,17343,"#RobinSingh চেন্নাইয়ে ১৯জুন থেকে চালু হওয়া ১২ দিনের লকডাউনের আগে শহরের পুলিশ কমিশনার আবেদন করেছিলেন, সবাই যেন বা… https://t.co/AbvdzH9WTh",['RobinSingh'],2020-06-25 23:59:57
1275,pepinosuave,donut evangelist,Michigan,0,0,795,1207,39043,"“From her living room, Gretchen Whitmer has led Michigan through a pandemic, an economic meltdown and even a dam co… https://t.co/ejCLhB6Ex5",[],2020-06-25 23:59:57
1276,9eab7f6c3b3d485,,,0,0,1263,413,7282,"Pakar politik: ""Perlombaan simulasi new normal adalah bentuk sinisme pemerintah pusat terhadap Anies Baswedan. Untu… https://t.co/hoaAXI8mFn",[],2020-06-25 23:59:57
1277,LivingstonLD22,"Arizona State Senator from LD22.    Republican Majority Whip (2015-2016).  I am Conservative and Proud of it!  Husband, Father, Grandfather business owner.",Peoria,0,0,3281,3582,161476,Why do we keep hearing about more #Coronavirus CASES and virtually nothing about Coronavirus DEATHS?  Here’s why https://t.co/Dz8a7AeSCx,['Coronavirus'],2020-06-25 23:59:57
1278,JanieLibrarian8,"Democrat, Author, Librarian, Book Nerd",,0,0,4940,3202,22574,It’s been 104 days since the Louisville Police Department SWAT team burst into Breonna Taylor’s home and murdered h… https://t.co/CgyXq970At,[],2020-06-25 23:59:57
1279,AdalinaCMerello,"Ovaries. Politics. Family. Friends. And, barking on art. Peruvian 🇵🇪 Eugene, Oregon is my home town but I live in Atlanta, Georgia.",Atlanta,0,0,1156,363,8971,"Per capita, America has had twice as many cases as Europe and about 50% more deaths https://t.co/h7iisRVS5K",[],2020-06-25 23:59:57
1280,ApesmithMcD,🦩 Squad | Master of Goblins | Currently obsessed with the Yakuza series | PSN: Apesmith | Switch: SW-0877-8544-0788 | Steam: Apesmith McDaniels | $ApesmithMcD,"Akron, OH",0,0,490,53,22715,"The US just recorded its highest number of new coronavirus cases in a single day — nearly 36,000 — and several stat… https://t.co/CaaKrgsJuD",[],2020-06-25 23:59:57
1281,Srb1970Rita,(CCCD) - (CBL-C-B12) Patient HRS Pioneer of Proven Combined Cobalamin C (MMA with HCU) Metabolic IEM Genetic  Defect. E Activist.,Canberra,0,0,3239,363,135732,CDC estimates 20 million Americans have had coronavirus  https://t.co/DE8ZzM4pNz,[],2020-06-25 23:59:57
1282,nelsonfreirern,"Economista, Empresario, Jornalista(Pgm Ponto de Vista-SimTv), Ex-Dep. Est. 5 legislaturas. Ex-Pte. Ass.Legislativa RN. Ex-Sec Desenv. Econ. e Ex Sec Turismo RN",Natal - RN,5,0,5708,5919,78240,"O médico pediatra NEY FONSECA fala sobre AS CRIANÇAS, OS PAIS E O CORONAVÍRUS  esta semana no programa Ponto de Vis… https://t.co/5dJr4GtqjX",[],2020-06-25 23:59:57
1283,HelenS1327,"Mom, grandma, wife, nurse, care about our country, the poor, love animals. Care about climate change, gun safety, racial equality.  True blue Democrat.","Michigan, USA",0,0,316,206,70679,"@terri911065 @MagaBotAngel1 @mkraju @GOPLeader Here is a good article on what I was talking about:

https://t.co/caSgOylJBs",[],2020-06-25 23:59:57
1284,ann_lemieux,Live & Let Live! #Montreal #Karma Proud Canadian #PMJT. Justice for all. 🏳️‍🌈🇨🇦🇺🇸Neighbors to the south #Resist 🇨🇦 has yr back #Biden2020,,0,0,3711,3519,203990,The U.S. has seen more cases in the past week than in any week since the pandemic began. #COVID19 tens of  thousand… https://t.co/feLvLrOiUY,['COVID19'],2020-06-25 23:59:57
1285,MarioRobertoP,En estado crítico. Consentido social.,"Bogotá, Colombia",0,0,1638,18995,566834,"Sobrevivientes COVID en UCI:

“La investigación sugiere que al menos el 50% de las personas que sobreviven al ingre… https://t.co/GShKmTcnS2",[],2020-06-25 23:59:57
1286,rocio_garibaldi,,Hidalgo,0,0,141,71,4245,"Con las Pruebas Rápidas Gratuitas #COVID19, Hidalgo será un referente nacional en la identificación de casos por… https://t.co/2COSrzhYTd",['COVID19'],2020-06-25 23:59:57
1287,peggyturni,"Contacting my MoCs often. They need 2 be aware we expect them to hold Trump accountable for inciting insurrection.
I block frequently & unapologetically.",patch of blue in Florida,0,0,757,464,82525,"There was only one outcome from this, and the numbers are bearing it out—brutally.  Is this our political suicide w… https://t.co/3A1yhlERad",[],2020-06-25 23:59:57
1288,pily_mei,"Pily, gallega, republicana, de izquierdas, militante de PODEMOS..defensora de los animales, antifascista y 
sobre todo, no soporto las injusticias.",,0,0,1466,1432,22094,La repugnante diputada de VOX @malenanevado asegura que el Gobierno trae inmigrantes para expandir el coronavirus https://t.co/e2zMmxs5YO,[],2020-06-25 23:59:57
1289,vanderholt,"Proud Canadian, Trump Hater!!","Winnipeg, Manitoba, Canada",0,0,449,79,14423,"My client, @TheDemCoalition &amp; I filed this complaint against Trump with the Inspector General of Health &amp; Human Ser… https://t.co/mZFbIsI4JI",[],2020-06-25 23:59:57
1290,618444,Professor  of Literacy,"Florida, USA",0,0,733,296,118785,COVID-19 infections and hospitalizations are spiking across the country. 19.5 million Americans remain unemployed.… https://t.co/Nhw3C5ylPc,[],2020-06-25 23:59:57
1291,Marlene66064573,"Se não for de direita, conservador, aqui não é seu lugar.
Brasileira, Pernambucana, Bolsonarista.        O Brasil 🇧🇷 acima de tudo e Deus acima de todos 🙏","Pernambuco, Brasil",0,0,1753,1768,7330,"Isso a GloboLixo não mostra, mas nós mostramos pra eles.

https://t.co/tc1NW1xQ9e",[],2020-06-25 23:59:57
1292,MichaelGLFlood,"Researcher on men, masculinities, gender, and violence prevention. Educator & activist. Tweets my own. I strive for content-rich and evidence-based tweeting.",Queensland Uni of Technology,0,0,4359,13718,23123,With high rates of sexual violence 'PNG women urged to avoid pregnancy as coronavirus fears leave them at risk'? 😠… https://t.co/SnGwhWFP3Q,[],2020-06-25 23:59:56
1293,KingDiaz_,East Bay,California ,0,0,107,263,63017,Racism and Covid-19 aren’t going away just because you’re tired of hearing about them.,[],2020-06-25 23:59:56
1294,CMBF_Radio,"CMBF Radio Musical Nacional 
Emisora Cultural fundada en 1948",Cuba,0,0,460,1185,14762,Presidente de @cubacineicaic anuncia en espacio @mesaredondacuba las propuestas para el #Verano2020 y los nuevos pr… https://t.co/Z3fXdbRQCT,['Verano2020'],2020-06-25 23:59:56
1295,SinarSuarezS,"Zoonpolitikón: comprometido con la democracia, la justicia social y la solidaridad. #SomosAMLOMx Abogado, #GestorCultural, columnista, #DefensordeDDHH y actor",Puebla. México,0,1,36145,41377,34457,"#Covid_19
 
Avanzan en México con vacuna contra coronavirus basada en ADN
https://t.co/x5ZiUx4lwL",['Covid_19'],2020-06-25 23:59:56
1296,ind0mito,50 peniques - 16 chelines - 4 guineas,José C. Paz,0,0,3601,3890,39432,@gispatagonia @HernaniiBA https://t.co/NtRTQ3Cc7y,[],2020-06-25 23:59:56
1297,guiller53084575,,,0,0,36,42,48814,"#BuenasTardes✈||  ¡La gran familia aeroportuaria del @IAIM_VE les desea una feliz tarde! Quédate en tu casa, la pre… https://t.co/BMEyycbuSr",['BuenasTardes'],2020-06-25 23:59:56
